,title,sale_price,currency,condition,buying_format,date_sold,image_url,shipping_price,link,item_id
63,Apple iPhone X 64GB A1901 Space Gray (Unlocked) Smartphone ,94.95,$,Apple iPhone X,Buy It Now,"Oct 23, 2025",https://i.ebayimg.com/images/g/XZ4AAeSwidpo9sA2/s-l140.webp,0.0,https://www.ebay.com/itm/146909114078?_skw=iPhone+-locked+-cracked+-case+-box+-read+-LCD&epid=19024178513&itmmeta=01KTPA61EPC866WPWYM5F11W2P&hash=item2234772ede%3Ag%3AXZ4AAeSwidpo9sA2&itmprp=enc%3AAQALAAABEGfYFPkwiKCW4ZNSs2u11xBdvxvhcepH28Zd4mDqLbc0RSZjjnejNP2IH349uV1xNUNTjbOZkOzsA1sZpFIuulj1ovTtRoAiJ9X9DvCTBpQVNjy9Au%2FROgiErRufUvZW0oOb5h%2F0YAHwiUsOlAbU1fxhclYlkFGXTPnRtqOvEv%2F5docLCP9GgBS7sjXcEQzAf2gaqJGGd2eTPcJI3V4pIYgWVIsFgO2Mqqd5vpDpTuMxFJbVEJNbeYR5EqwRSrjSOEcNZNw7CxMAppoe42bBz6XNa9%2Ftj%2Bp%2BM10nQz5WCk%2FCU5GYFjKO9V3DwZofcBDI3bxUJY5E4t%2FCmRVXhXVKra8UVKFSomscdbcJ8%2BP0ARuV%7Ctkp%3ABk9SR9KXmMrVZw&LH_ItemCondition=3000,146909114078
64,Apple iPhone X 64GB (Unlocked) Space Gray Works But Has A Flaw. See Description.,62.0,$,Apple iPhone X,Auction,"May 20, 2026",https://i.ebayimg.com/images/g/RJMAAeSwAU9qBJp~/s-l140.webp,7.99,https://www.ebay.com/itm/257504585633?_skw=iPhone+-locked+-cracked+-case+-box+-read+-LCD&epid=19024178513&itmmeta=01KTPA61EP4RTTXG1MMA2H75MD&hash=item3bf47827a1%3Ag%3ARJMAAeSwAU9qBJp%7E&itmprp=enc%3AAQALAAAA8GfYFPkwiKCW4ZNSs2u11xChNXWPVr7zQnduYDD1kBk0NNYQZaVP09COomEeWCEuVgf4csP0TS5BAikB%2BCPpR%2FCPTLnARpjbPKE1zKxB7Or3yd37sXA%2FkL%2BPduWPWd9zShlwhJj1RcDoYe240Fj8YWQXFAFqxALHa5ok50y4sud9XyP3cliTLvZEsVysIlRKe9B0ucymrjzFSsOd06Y6%2BJBHTV%2BJCb%2FqwrjM6VefkBnf1Fa0bp75%2F3hlmgGNKjyEE8MlCAJ7n8U1moFQbUk5tIpWV%2FVhIkVvAXxOB9EooDRlwYQHlAsnjx64STGLDnVI%2BA%3D%3D%7Ctkp%3ABk9SR9KXmMrVZw&LH_ItemCondition=3000,257504585633
65,Unlocked Apple iPhone X 64GB 16.7.15 Space Gray NQCK2LL/A,84.99,$,Apple iPhone X,Buy It Now,"May 18, 2026",https://i.ebayimg.com/images/g/6tUAAeSwvnlqC0vh/s-l140.webp,0.0,https://www.ebay.com/itm/127871697804?_skw=iPhone+-locked+-cracked+-case+-box+-read+-LCD&epid=19024178513&itmmeta=01KTPA61EPN77Q9MVMEXVN6DD7&hash=item1dc5bf438c%3Ag%3A6tUAAeSwvnlqC0vh&itmprp=enc%3AAQALAAABEGfYFPkwiKCW4ZNSs2u11xCTpIMkS7FGi1k7MfTyT2%2Fte0uVNrHiU80%2FPT1r7ij%2FDK17mP7JIL0%2FIUrIwIoiyIle4e8vN%2FOTijVB9%2FLm5Wn2wyWEQGRlNsFDjCRAbTD%2Fguo7SlrysfXYJlCr8hzgdupgGyQpaYN716FUFgD%2BZwpKd2ADa8rTuIND0wrOca5piLnndTuxQfharot%2FbeFrnJHq00FP1Ox1QbiGj0du2avcVnCb0Umrw9Ibx6Lj9vu4l6ADUvkm731qDinvkYInDpaF9U35bntfMSfhtyfb974ndUD557cCmeOYwAt4wLnsrwJW0MNPDrXS5i9jiHcqXadzVm47r2JrvyKjolbjHD17%7Ctkp%3ABk9SR9KXmMrVZw&LH_ItemCondition=3000,127871697804
66,Apple iPhone X - 64 GB - Silver (Unlocked),71.0,$,Apple iPhone X,Auction,"May 19, 2026",https://i.ebayimg.com/images/g/4m0AAeSwuu5qA7bQ/s-l140.webp,6.57,https://www.ebay.com/itm/800010941319?_skw=iPhone+-locked+-cracked+-case+-box+-read+-LCD&epid=240455169&itmmeta=01KTPA61EPRHBGB2K7743Y1VG0&hash=itemba445e3387%3Ag%3A4m0AAeSwuu5qA7bQ&itmprp=enc%3AAQALAAAA8GfYFPkwiKCW4ZNSs2u11xAeHPPdpk8LLKfdpTkg4aEufYI%2FLwD8pgnFDC%2BQPfzj9%2BvsiJ8gSi9quTqwrRAGUXmsi20O4Ig%2BeK4Nt40EgT3bTqu89TLtTuuknKXnjqaBw76Bi0E28KyW2zEQlXSY0czwpnyVE2la2diaxPzFQdUysi0Bzv0zWqhyNUqJ7vf0B7B2JEf6qE3gfY6ymuIq7c1t5XeA5EeyxgQow0PTapWRpLfQbnSS%2FlRi8yaB6FQQGEKw%2BPc1uqjwrKG1XpypdLU4szKFgRzez50miLzMlDXm3yf67bJTkFKBYk6ShEcWCA%3D%3D%7Ctkp%3ABk9SR9KXmMrVZw&LH_ItemCondition=3000,800010941319
67,Apple Iphone X 64 GB  Black unlocked ,105.0,$,Apple iPhone X,Accepts Offers,"May 19, 2026",https://i.ebayimg.com/images/g/Gw8AAeSw3WpqBGtN/s-l140.webp,7.22,https://www.ebay.com/itm/287329435400?_skw=iPhone+-locked+-cracked+-case+-box+-read+-LCD&epid=19024178513&itmmeta=01KTPA61EPW5F5H5F39JPCG993&hash=item42e62b3f08%3Ag%3AGw8AAeSw3WpqBGtN&itmprp=enc%3AAQALAAABEGfYFPkwiKCW4ZNSs2u11xB1Y8S9Ox4WurR3fiPtsKGhI9g6x4zeOLYLxRfy4QKIWvolyKtddY9R4poQZmOV7ZX4t7d3%2BrkUmX4WyKcb06Gx1vx4n6Q6ibBbP3kgeSq%2Byt2ZFI2bZ7AqYMz%2BGfxqfWPU3E16SvdhSQC2Sy1N2TwhOn6Vb3OP8zwqz%2BFFUkKRPnHS5gaYv1f%2FWV6GbpDeEqHt6seyuZF5%2BuzRYYCbsgIWVBgw9RjAap8Iw2EbjP6o0oUfBtiUqHJThX11De0qgv0iLZDiYPCbLCLVGPhchrs1nfGXFEyL%2FAMft8hsctIVeqPM%2FTOJ58l31Qqm%2BXSLHpscJCaKXx9OdjnskaDw4X%2F7%7Ctkp%3ABk9SR9KXmMrVZw&LH_ItemCondition=3000,287329435400
68,iPhone x 64GB,65.0,$,Apple iPhone X,Buy It Now,"May 19, 2026",https://i.ebayimg.com/images/g/rYUAAeSw3YRqBo-u/s-l140.webp,10.85,https://www.ebay.com/itm/147311416256?_skw=iPhone+-locked+-cracked+-case+-box+-read+-LCD&epid=239054160&itmmeta=01KTPA61EPXVYXM3TJG4KPPGD9&hash=item224c71d3c0%3Ag%3ArYUAAeSw3YRqBo-u&itmprp=enc%3AAQALAAAA8GfYFPkwiKCW4ZNSs2u11xAfqXkwDLNre8FXATWCYb7H0BICM5iFaG93iqdmgJmuF05nQ%2FYC%2BoerCPEIz%2FrisyJzxh0eOUUoOxG5vBe1NarAAuMzmdNgTY075oCj7Mg0wO7eZHj7EWEA5%2BjdsPnkIL9SrzAJe33mknBQ%2BGqlZBzXWZAwyczgaZ4s2EER7PJVoYflR%2BRjOD0tigvOOEsj%2FzfX0SQkg6LVgtyUOpk6XrHCbzJcZld%2BXuHNLHkTmpSNmVsRJli%2BqAbYSRVOswpn%2B1iy5onMspWW%2BCnh3GhsHdi0IqDnQFCnfH6J287x540lHQ%3D%3D%7Ctkp%3ABk9SR9KXmMrVZw&LH_ItemCondition=3000,147311416256
69,iPhone X Space Gray 64GB Smartphone Unlocked Used.,59.99,$,Apple iPhone X,Accepts Offers,"May 18, 2026",https://i.ebayimg.com/images/g/grsAAeSwmT1qAk8S/s-l140.webp,6.0,https://www.ebay.com/itm/137316058341?_skw=iPhone+-locked+-cracked+-case+-box+-read+-LCD&epid=19024178513&itmmeta=01KTPA61EP0MGXHHNS0T056KNR&hash=item1ff8acc4e5%3Ag%3AgrsAAeSwmT1qAk8S&itmprp=enc%3AAQALAAABEGfYFPkwiKCW4ZNSs2u11xDctCXaw9vgfNXBVY2dSxf3iF6hrmGq8bL63PEnSKh2NDn81RDdm15o9oi7kKmv0JQYmU8FGLJASWFFgXHL6GnOF66QIQFXmWdDhWQEeLs2T4SR0yt%2FacKUjmLLG5SeDII%2FwQZ3VGLdkDBXBXZtbpknADO5w5znF17p0h%2BXReHjj0c4BAUy%2BV60LoJUaskaZgzcWs%2FUEDsY78Ks3q15HDi7Bevmv8re5wCUSTT9RaJVfGdK0xQ6ldhY%2FOEf07VFwVarHfx1LgTLRR1BcKmIy8EeF9BbUGivRVk5mhFzY3glsPiU0BwLUwdIuUfJGAf9CnpAdOh4j1Mna6GUkZ6yYQ6D%7Ctkp%3ABk9SR9SXmMrVZw&LH_ItemCondition=3000,137316058341
70,Apple iPhone X Space Gray - 64GB - Factory Unlocked ,85.0,$,Apple iPhone X,Accepts Offers,"May 18, 2026",https://i.ebayimg.com/images/g/RPwAAeSwLGBp9mEy/s-l140.webp,6.5,https://www.ebay.com/itm/178098521035?_skw=iPhone+-locked+-cracked+-case+-box+-read+-LCD&epid=19024178513&itmmeta=01KTPA61EP9MZXVGZ0QEF84F5R&hash=item29777fc3cb%3Ag%3ARPwAAeSwLGBp9mEy&itmprp=enc%3AAQALAAAA8GfYFPkwiKCW4ZNSs2u11xCsWHAquLHewy3Sw7aFPQTcg%2BGD%2B7Ik9xZZ9M722%2BY3PIxFwxRUGtwDJyNnDJgxCbwXxHnVQCLjMet9lW3l%2B1ij5JEJvc89ZJEN24%2FbXjxZhjV2Da1vYGutzDmyPhsedH7kGSTLNqP7VQFHv5JtiHmtKbBP%2FmKgJc0%2Bgc2R6S9C1eTgNA7VOLJgZPDZ%2B3gdPtrR8y4FF9dyvEmcyU1y3f%2Begg%2FGOzNDLv%2Fvz%2FGYNa%2B%2Btpi0dDvWT9jw95LgCYbu3OKjOe3L5bEeWG6Hfl3TRSY1dF%2Fox%2BuizTe89SSsWV4Nzw%3D%3D%7Ctkp%3ABk9SR9SXmMrVZw&LH_ItemCondition=3000,178098521035
71,apple iPhone X 64GB 256GB Unknown carrier Smartphone Cell Phone CRCKD,59.99,$,Pre-Owned,Buy It Now,"May 18, 2026",https://i.ebayimg.com/images/g/apsAAOSwPB9mTjPe/s-l140.webp,0.0,https://www.ebay.com/itm/364907444685?_skw=iPhone+-locked+-cracked+-case+-box+-read+-LCD&epid=19024178513&itmmeta=01KTPA61EP3XW4K9DMG99WCW0F&hash=item54f62db9cd%3Ag%3AapsAAOSwPB9mTjPe&itmprp=enc%3AAQALAAABEGfYFPkwiKCW4ZNSs2u11xA3HMk%2F2UrusR8Ek%2FDjOUUv9zgxlLjQA4ln0RywK35ttMtqw1BNNE0Hf%2BoIRQpQJ032Zjb4Cqf5KdzLlV41LpRiECqT0TFfwU5xos4uwXVpZYaQhazeng25abJ7fy4JODuYue8RDAMW6rzV3R3HpS--c%2FVIv42XTEYxSU4VeARLdJuYfzHIrIQw%2FGg%2FkhBoLpNhzxEIa5GvgLZYE3RcHPLs8owMUzVXQnD9EOmvbJO%2FVtzhHh2wSdtz4G0obpaOS3TYucsgsV2VzpM%2FAKUA3xbgbCG47EXOpbAUfxAnIrZFOBR8kinCCu0o%2B0oyzAs4dWyNsZW7ML3RmR7HvBp2OMsG%7Ctkp%3ABk9SR9SXmMrVZw&LH_ItemCondition=3000,364907444685
72,Apple IPhone X 64gb Unlocked Silver ,99.99,$,Apple iPhone X,Accepts Offers,"May 17, 2026",https://i.ebayimg.com/images/g/-ZsAAeSw73lqCSDz/s-l140.webp,0.0,https://www.ebay.com/itm/397957249808?_skw=iPhone+-locked+-cracked+-case+-box+-read+-LCD&epid=240455169&itmmeta=01KTPA61EQCYTW8KFFHXXQ9SVJ&hash=item5ca819bb10%3Ag%3A-ZsAAeSw73lqCSDz&itmprp=enc%3AAQALAAAA8GfYFPkwiKCW4ZNSs2u11xA3W9eDK9i%2BJDjDmcB17kFr7Sj1X2XEkYRsw7gEUsvf1PIY9oMePpzRJ74fwggZMEwmwZf0rz1O6H%2FhDX%2FWbJwjqZQb98%2BXFgv0C%2BOjQ8NeLPIxIOeR61NQirVeIFNGNjVdBDIHPNDgxwFEQym1LQbo2fnKvJQUkH1OOOc4TezeAK7qGNTfW21FXnIhScUVcfmRaqhsXiGxg431yM5rdttnXxy%2Fa%2BooamXPqCkO6dUrATWUZAJTFQaxyvGzDwZ%2BLzDJfNEBcxpY4kfVNya5ytfo4x%2B%2Fss0xCla8K8MzlCpdBg%3D%3D%7Ctkp%3ABk9SR9SXmMrVZw&LH_ItemCondition=3000,397957249808
73,Apple iPhone X - 64GB - Fully Unlocked - Very Good Condition - FACE ID Clean,103.95,$,Apple iPhone X,Buy It Now,"May 17, 2026",https://i.ebayimg.com/images/g/VicAAeSw0y9puI7E/s-l140.webp,0.0,https://www.ebay.com/itm/406827134274?_skw=iPhone+-locked+-cracked+-case+-box+-read+-LCD&epid=19024178513&itmmeta=01KTPA61EQSEMR6MD08QXCZ40F&hash=item5eb8c96d42%3Ag%3AVicAAeSw0y9puI7E&itmprp=enc%3AAQALAAABEGfYFPkwiKCW4ZNSs2u11xCNGctFnB61Es3vRqAMjfsuHe38PgjcDfLeveWKw5xLxU8L5AEII1ujLg0Jona3ImcttShXW643cVUEK3cz50wYil%2FT2DWK0aft2febo%2Bo47yJmDycc8IkdBfnnGpXbrffARCbCYDLQQ6I5M5fMVSYyir2DqF8rc4dwq2lxBwLb0inBf8o54jzNNYLU6iJaxY6AJTbflWJlYlsdd%2BP0hxRZx6osOa7K2wqWk%2FRkBpprvs52AmlKPCQs5u9ti%2FDw5DP1%2F7YnDgjcwJt%2BQ2Ot5Gp0io0qxmVgHiCKN09dXbsh2X7xjkokCsfSdkYi6VXy2ieVZEX5wU4KJpb2Zxvw9MKE%7Ctkp%3ABk9SR9SXmMrVZw&LH_ItemCondition=3000,406827134274
74,iphone x 64gb unlocked batt health 87,99.0,$,Apple iPhone X,Buy It Now,"May 17, 2026",https://i.ebayimg.com/images/g/dEAAAeSwI~toj5PS/s-l140.webp,0.0,https://www.ebay.com/itm/206276689116?_skw=iPhone+-locked+-cracked+-case+-box+-read+-LCD&epid=19024178513&itmmeta=01KTPA61EQDRCVRPYH79MXYNA1&hash=item30070c7cdc%3Ag%3AdEAAAeSwI%7Etoj5PS&itmprp=enc%3AAQALAAABEGfYFPkwiKCW4ZNSs2u11xB%2By67RjIBOymmebR%2B4%2BnMePuYQo0aLUl0HdQFE7VFOYyuBdSYYPK8U2bNkpvYHtivnMLDvkABD5Vb6oImgSi5u6sME%2BefjEou5Px0nKJqICJjgmlhYTlwSVdH4OLDndNAqrzeExPUeMRL88yY6wGtmK7jSpcx2Hbb%2FK7rz5A%2Bm8%2FOOB2onK2qbhNQUAiL481AwNC0jntUh1vbZGjwNVOOmgCntv9%2BhSvwAgvQDh%2F0aP%2BAjcfgxU1cBipKoUKLJ%2FdUsB8KaS9%2Bsxd902GIf8vWx1KyBn3asyBE1NbOCScmkjURASFZSg6t1vEUd29hAyBGCA6HEY3oxPYzEREc9xvOv%7Ctkp%3ABk9SR9SXmMrVZw&LH_ItemCondition=3000,206276689116
75,Apple iPhone X 64GB (Unlocked) A1865 Space Gray - Good,104.95,$,Apple iPhone X,Buy It Now,"Oct 21, 2025",https://i.ebayimg.com/images/g/wF8AAeSwAeto8dCQ/s-l140.webp,0.0,https://www.ebay.com/itm/146901149252?_skw=iPhone+-locked+-cracked+-case+-box+-read+-LCD&epid=19024178513&itmmeta=01KTPA61EQJF27G9KDDG8H9TPG&hash=item2233fda644%3Ag%3AwF8AAeSwAeto8dCQ&itmprp=enc%3AAQALAAAA8GfYFPkwiKCW4ZNSs2u11xDyEKtvHb0JFlTCPlb1sAsXdzl0S0CSzZ2OJdG6foShdUEchnQG9E28oKcNwDVeB76r21isc8cqKMmHNwGYpmUwzQi2CEL%2FGWlfXF3waVC6hx9lSOUlQLg9R1NT1Pdy3tkat7opY2jsAm%2F1FdyV23QLP4p4G1rEnb6PqEsi5d%2BLSdxnzHQqWGoHsf6NrDA9C69jkH9MoTi2ElTLTS--liP01fjLilcLd4Hg3NchGKkWkqhBDAobf9qjtESQOI%2FL7ViLWKniP8sAR1RDfSuyKm8onI48vr3VmZJwRypYXNnjPA%3D%3D%7Ctkp%3ABk9SR9SXmMrVZw&LH_ItemCondition=3000,146901149252
76,Apple iPhone X 64GB (Unlocked) A1865 Space Gray - Good,94.95,$,Apple iPhone X,Buy It Now,"Oct 19, 2025",https://i.ebayimg.com/images/g/K7sAAeSwNyto8cXV/s-l140.webp,0.0,https://www.ebay.com/itm/146901084566?_skw=iPhone+-locked+-cracked+-case+-box+-read+-LCD&epid=19024178513&itmmeta=01KTPA61EQGMT29JFAXNKBHSXX&hash=item2233fca996%3Ag%3AK7sAAeSwNyto8cXV&itmprp=enc%3AAQALAAAA8GfYFPkwiKCW4ZNSs2u11xBbDHPfFCTWiG%2BsWnBklSmbxFe03X95NvIn1y%2FQXGEgzzOwGJYZnYdVjrMT%2BFBwYPx6KYVC%2Fk1CnZkRPfNyyBtooghw7I1CzhuObe8tli9VOtRZ3W%2Fcf1rEhVZ1ynwzeeAKRnLkbZSUsKkFQNmRgoQYbVVlQHCp%2BxKEzrN%2BaW%2BrnJwtxEFEgTtrqGn3b0zLp28Hk7YUgRtP65d1HY44OjsWBxW%2BfXjiBFfbQ3jzbFAuzN9%2FsBpaNZYFJySwQ6C%2FwsdJxKpn7zGpU9XCEs9bcB3bGljdvf2Q6gAHolYWxp6KWg%3D%3D%7Ctkp%3ABk9SR9SXmMrVZw&LH_ItemCondition=3000,146901084566
77,"APPLE IPHONE X | MT302LL/A | 6.1"" | 64GB | UNLOCKED | BLACK",89.0,$,64 GB,Auction,"May 16, 2026",https://i.ebayimg.com/images/g/xeEAAeSwTpVqAitu/s-l140.webp,0.0,https://www.ebay.com/itm/366402584680?_skw=iPhone+-locked+-cracked+-case+-box+-read+-LCD&epid=19024178513&itmmeta=01KTPA61EQETEXR02CPEJXV05V&hash=item554f4bc068%3Ag%3AxeEAAeSwTpVqAitu&itmprp=enc%3AAQALAAABEGfYFPkwiKCW4ZNSs2u11xC48JooiS4SCXDpMgJAyFKyEfYpCOhaJ6XhsnrGS44Zj9ZW34jga1M7r07ARb1%2FsYvGWD8vcTo5zhRXxmpcKsnSgHCfkEQWsLGD1C70osam5dLWuyekmycNdDWIliFeLxjSSU0zmDL7MMHngM5VdAis1HSjp06sYJQEmiaLC3rLsKTkyBliZNb%2B1v4Um%2B0mNJwX9BCD6OTqZbsVfWGNXaHgdYk4H5Qes4gPVMRcNoD7FzITEXQ6ZpAQWo%2FBZhV206YY51vyB83NYNgI79x%2BVfgxkiZNRpKMoz%2BiW4PA3lPkotH%2FvyjH%2FkOmOLPbqa1YLWOAGwLellJSiPkduu96Y%2FM6%7Ctkp%3ABk9SR9SXmMrVZw&LH_ItemCondition=3000,366402584680
78,"APPLE IPHONE X | MT302LL/A | 6.1"" | 64GB | UNLOCKED | BLACK",86.0,$,64 GB,Auction,"May 16, 2026",https://i.ebayimg.com/images/g/JO4AAeSwCy1qAivM/s-l140.webp,0.0,https://www.ebay.com/itm/366402585721?_skw=iPhone+-locked+-cracked+-case+-box+-read+-LCD&epid=19024178513&itmmeta=01KTPA61EQXE956BQ0CVTPR74Q&hash=item554f4bc479%3Ag%3AJO4AAeSwCy1qAivM&itmprp=enc%3AAQALAAAA8GfYFPkwiKCW4ZNSs2u11xCipAaQJnO51W9jXkaReBCFN5eqwdNU7bJCDSojoRGielX2vFKq92nNgp9OAryA6deKa%2BSq7JX2Kfl5Bl8MmqWbpIGurcKJmjrwq5UkW1Zc%2B30tb23BKywEyMAzcdwG5E33OuGa7ukpoCrZ8R0tgfui%2BTIkM6ZAxUDgD5QI45PkBYneAkjQ60tI7N%2BXkdCGT7j3PxZ07L7Y0miEkCfnUiajpWVc7HPMHDWqPsrASUlu3QaKi%2FDBkhHLHk0mSWO4ieaPPHKO6KK0FTiBoxmV21IgTGKz37LBx9y8Rv5LiDXqNw%3D%3D%7Ctkp%3ABk9SR9SXmMrVZw&LH_ItemCondition=3000,366402585721
79,"APPLE IPHONE X | MT302LL/A | 6.1"" | 64GB | UNLOCKED | BLACK",56.0,$,64 GB,Auction,"May 16, 2026",https://i.ebayimg.com/images/g/LYgAAeSwX9xqAiqv/s-l140.webp,0.0,https://www.ebay.com/itm/366402581189?_skw=iPhone+-locked+-cracked+-case+-box+-read+-LCD&epid=19024178513&itmmeta=01KTPA61EQZ7WK6DHJAQA550CW&hash=item554f4bb2c5%3Ag%3ALYgAAeSwX9xqAiqv&itmprp=enc%3AAQALAAABEGfYFPkwiKCW4ZNSs2u11xCb1ZFTsZyqUkMwMhK%2F%2BIX2xGufMeBds9VkqgbQZ3z1ZVKNYr%2Bn%2F%2BHlTPGN96EHf44brBJZUKzbA2wR%2FVbtgbh2z2UsYbSp6DvGk1YciKO0oWGJkuciYIS1RwXPUzKZr4xlopVLpVsKxni5o9vdEseIuTMWFVk1nr0mhL%2BrYQtHgovz%2FGoENqkFeQCXyMf4juvoMxfJkdGQBns6kPAP7xLJ3sPNW%2BzCSSsBDsMiujSVvarbld6bNlQdRBlXKS0bvswb0sdQCfrPSddQFEy9VeUeCQr%2BVrXt3Qd9kGHHeqMr%2F%2B0pyMttBKckk4AdFbigp3y37juARRL5IAbHgsE5OhaL%7Ctkp%3ABk9SR9SXmMrVZw&LH_ItemCondition=3000,366402581189
80,Apple iPhone X Space Gray - 64GB - Factory Unlocked ,75.0,$,Apple iPhone X,Auction,"May 16, 2026",https://i.ebayimg.com/images/g/E1EAAeSwQdhp~4ff/s-l140.webp,6.57,https://www.ebay.com/itm/206263445737?_skw=iPhone+-locked+-cracked+-case+-box+-read+-LCD&epid=19024178513&itmmeta=01KTPA61EQWP32EVP417PBSA1F&hash=item30064268e9%3Ag%3AE1EAAeSwQdhp%7E4ff&itmprp=enc%3AAQALAAABEGfYFPkwiKCW4ZNSs2u11xA6cVvEahCgUMVOUcB8JCtNybED5OFATxl6Qzo6LDCuma2WjSzl1zL4FLJOGT0byO9YFlT4d3oByeh6HaaAV8LdrdhyAKLqcww4DKfNDZyyLqkTPyhpwhyLhOBZCpylDHOzgcmhVlyLwJHcJab0urong%2FfNsGIcK5tvvHon6cvw1TPbxsExB4KAg789LnWqMdc3YrQE8p1XVjXDrqsiarEoADqou%2F8o6KsEZ1OxKCFHHyP%2BmzZ%2BU1QW%2BUdxHWr3FkT0kyHsGuQJDPfVjGn8lDy77S2y%2FSuFqm369gPQO1mVMrK3N2MVbt4IbiHXXQMsFd3Jox5kEs8k5e4drZ3fOULS%7Ctkp%3ABk9SR9SXmMrVZw&LH_ItemCondition=3000,206263445737
81,Apple iPhone X 64/256 GB Fully Unlocked All Colors - Used Excellent,124.99,$,Pre-Owned,Buy It Now,"May 16, 2026",https://i.ebayimg.com/images/g/wI8AAOSwyetkUUke/s-l140.webp,0.0,https://www.ebay.com/itm/235770905975?_skw=iPhone+-locked+-cracked+-case+-box+-read+-LCD&epid=19024178513&itmmeta=01KTPA61EQZAMARPW7VT69Z1YR&hash=item36e50a8577%3Ag%3AwI8AAOSwyetkUUke&itmprp=enc%3AAQALAAAA8GfYFPkwiKCW4ZNSs2u11xDCWKq317ohZ2EMewfXOehw1vuSjsJMqulV655nN%2B1DHrZ%2FOvPqI4TBikM6b9dSsYq2Z3nChyt30ruv1ms%2BZpUUqO3%2Boqk6CYXmBEZWSpAEaz4ti6sfyexbUZoEiHj4jpDUXRrL4nTVnJDL%2BR%2F8q3F%2BUBLQVk9Ju3PfWTFd1Qz%2BddDzyh9RXkn%2B49gUV51I4V98dBCc3VyVaEKnBhWn5CaypMKSa%2FTvYe%2FXMMrGKdN7G1cBgd%2FgZQuQnWyve%2FYNSxmai6bzda02cRh72BKsaAFJ0EwnPYTNvnZCm7WrfLRYXg%3D%3D%7Ctkp%3ABk9SR9SXmMrVZw&LH_ItemCondition=3000,235770905975
82,iPhone x 64GB Unlocked Smartphone,81.0,$,Apple iPhone X,Accepts Offers,"May 14, 2026",https://i.ebayimg.com/images/g/9wIAAeSwI3Zp~LFo/s-l140.webp,9.35,https://www.ebay.com/itm/277966589336?_skw=iPhone+-locked+-cracked+-case+-box+-read+-LCD&epid=240455169&itmmeta=01KTPA61EQPH49YAY2DE3XDSKJ&hash=item40b8198d98%3Ag%3A9wIAAeSwI3Zp%7ELFo&itmprp=enc%3AAQALAAAA8GfYFPkwiKCW4ZNSs2u11xCGm7ByaYdN0gxEtiJQ5kVA8hVtGvaey6pIcBhHK33ZKJBokWSbv8t%2BehcgwfjOZnAtPtSw6MrVBAiK4jTk19bM0SEzm9A8mxJyRipnRIhxa%2FQ5veQTzuDnbTbLpqQqawc9nz5i9HK4UYO77oNXLZokEBdKobyOS8hbr9snrQgQyf%2BUd2Kh1YAqdXNzTfrnKOGIcD5nNq9zVrc5YVRRZ6MXx%2FobwlEAm%2F7J6A0l7G2LSKAbfll45yV0nkav2S9Sk%2FLreMB2tkhmT2jopuM11dwEdHgz5fW3I4WuqrnLF%2Fh3rA%3D%3D%7Ctkp%3ABk9SR9aXmMrVZw&LH_ItemCondition=3000,277966589336
83,"Apple iPhone X Unlocked, 64 GB, 5.8 in, Battery Health 93%, Hexa Core",79.99,$,Apple iPhone X,Accepts Offers,"May 14, 2026",https://i.ebayimg.com/images/g/OAcAAeSwLDNqAQnW/s-l140.webp,10.01,https://www.ebay.com/itm/397933601201?_skw=iPhone+-locked+-cracked+-case+-box+-read+-LCD&epid=19024178513&itmmeta=01KTPA61EQEM5SG0ST91HMJ7B5&hash=item5ca6b0e1b1%3Ag%3AOAcAAeSwLDNqAQnW&itmprp=enc%3AAQALAAAA8GfYFPkwiKCW4ZNSs2u11xB2K4C%2FxzCeyySV1ngNU8fjaIsKMUcFM5lnr%2BuXt3VKfQC1lrxPzk%2BorRMeP0v4Tx%2BStbDUzH%2Bphu67cRNF2sXQXi5MtGXIIEaaCtRd%2Fd4NeFNZSBr1qWdipuGRocCngmEzCGByVQOyksuTAIwVUpcN%2B8EnkYhM%2FAoz1N6w2BA8tdoX0Ru0X3qVz69YTk2s%2BA17dxZgM4BmnbAnBzRWIBAMd9Q9eIkTm9cV4SFwsdXiUuKqUv83%2BtBj8DYxshTUTieiEIo8wXkc90LbmzL2akzNn1GY%2FrT5ej6phopgiaZQXQ%3D%3D%7Ctkp%3ABk9SR9aXmMrVZw&LH_ItemCondition=3000,397933601201
